2018-02-05T14:59:24.000Z, 51.29042363166809, -0.8294202089309692
2018-02-05T14:59:39.000Z, 51.29042363166809, -0.8294202089309692
2018-02-05T14:59:54.000Z, 51.29043924808502, -0.8295785188674927
2018-02-05T15:00:09.000Z, 51.29032289981842, -0.8297410011291504
2018-02-05T15:00:24.000Z, 51.29025864601135, -0.8298119306564331
2018-02-05T15:00:39.000Z, 51.29009699821472, -0.8297934532165527
2018-02-05T15:00:54.000Z, 51.29005801677704, -0.8297537565231323
2018-02-05T15:01:09.000Z, 51.28989577293396, -0.8296526670455933
2018-02-05T15:01:24.000Z, 51.28976213932037, -0.8295906782150269
2018-02-05T15:01:39.000Z, 51.28966152667999, -0.8295222520828247
2018-02-05T15:01:54.000Z, 51.28951025009155, -0.829524040222168
2018-02-05T15:02:09.000Z, 51.289427161216736, -0.8294641971588135
2018-02-05T15:02:24.000Z, 51.28927731513977, -0.8294041156768799
2018-02-05T15:02:39.000Z, 51.289162158966064, -0.8293087482452393
2018-02-05T15:02:54.000Z, 51.28897547721863, -0.8292804956436157
2018-02-05T15:03:09.000Z, 51.28879487514496, -0.8291661739349365
2018-02-05T15:03:24.000Z, 51.288697481155396, -0.8290845155715942
2018-02-05T15:03:39.000Z, 51.28855001926422, -0.8289183378219604
2018-02-05T15:03:54.000Z, 51.28843927383423, -0.8287737369537354
2018-02-05T15:04:09.000Z, 51.28829753398895, -0.8286627531051636
2018-02-05T15:04:24.000Z, 51.28811037540436, -0.8285174369812012
2018-02-05T15:04:39.000Z, 51.28797245025635, -0.8284143209457397
2018-02-05T15:04:54.000Z, 51.28784453868866, -0.828303337097168
2018-02-05T15:05:09.000Z, 51.287675619125366, -0.8281869888305664
2018-02-05T15:05:24.000Z, 51.28761696815491, -0.8280637264251709
2018-02-05T15:05:39.000Z, 51.28761446475983, -0.8279361724853516
2018-02-05T15:05:54.000Z, 51.28749418258667, -0.8278465270996094
2018-02-05T15:06:09.000Z, 51.28732514381409, -0.8277770280838013
2018-02-05T15:06:24.000Z, 51.28716051578522, -0.8277400732040405
2018-02-05T15:06:39.000Z, 51.28700244426727, -0.8277058601379395
2018-02-05T15:06:54.000Z, 51.28682053089142, -0.8276818990707397
2018-02-05T15:07:09.000Z, 51.286648988723755, -0.827662467956543
2018-02-05T15:07:24.000Z, 51.286592960357666, -0.8277167081832886
2018-02-05T15:07:39.000Z, 51.286540031433105, -0.8278346061706543
2018-02-05T15:07:54.000Z, 51.286436319351196, -0.8280817270278931
2018-02-05T15:08:09.000Z, 51.28634214401245, -0.8282554149627686
2018-02-05T15:08:24.000Z, 51.28621685504913, -0.828426718711853
2018-02-05T15:08:39.000Z, 51.28610599040985, -0.8286008834838867
2018-02-05T15:08:54.000Z, 51.28588807582855, -0.8287025690078735
2018-02-05T15:09:09.000Z, 51.285799860954285, -0.8287312984466553
2018-02-05T15:09:24.000Z, 51.285658836364746, -0.8288629055023193
2018-02-05T15:09:39.000Z, 51.28553593158722, -0.8289464712142944
2018-02-05T15:09:54.000Z, 51.2854163646698, -0.8290836811065674
2018-02-05T15:10:09.000Z, 51.28530395030975, -0.8292404413223267
2018-02-05T15:10:24.000Z, 51.28520607948303, -0.8293540477752686
2018-02-05T15:10:39.000Z, 51.28503668308258, -0.8294841051101685
2018-02-05T15:10:54.000Z, 51.284966230392456, -0.8293876647949219
2018-02-05T15:11:09.000Z, 51.28493416309357, -0.8292598724365234
2018-02-05T15:11:24.000Z, 51.28488337993622, -0.829037070274353
2018-02-05T15:11:39.000Z, 51.28488266468048, -0.8290292024612427
2018-02-05T15:11:54.000Z, 51.28490424156189, -0.8288952112197876
2018-02-05T15:12:09.000Z, 51.28494739532471, -0.8286393880844116
2018-02-05T15:12:24.000Z, 51.2850661277771, -0.8285554647445679
2018-02-05T15:12:39.000Z, 51.285181760787964, -0.8284082412719727
2018-02-05T15:12:54.000Z, 51.285354018211365, -0.8282152414321899
2018-02-05T15:13:09.000Z, 51.28546738624573, -0.828038215637207
2018-02-05T15:13:24.000Z, 51.28559160232544, -0.8278365135192871
2018-02-05T15:13:39.000Z, 51.28568136692047, -0.8276698589324951
2018-02-05T15:13:54.000Z, 51.28579139709473, -0.8275208473205566
2018-02-05T15:14:09.000Z, 51.28572654724121, -0.8274521827697754
2018-02-05T15:14:24.000Z, 51.285584568977356, -0.827330470085144
2018-02-05T15:14:38.000Z, 51.28549933433533, -0.827073335647583
2018-02-05T15:14:53.000Z, 51.285359382629395, -0.8268167972564697
2018-02-05T15:15:08.000Z, 51.285297989845276, -0.8266006708145142
2018-02-05T15:15:23.000Z, 51.28539478778839, -0.826416015625
2018-02-05T15:15:38.000Z, 51.28551745414734, -0.8262255191802979
2018-02-05T15:15:53.000Z, 51.285656094551086, -0.8261017799377441
2018-02-05T15:16:08.000Z, 51.28578972816467, -0.8260011672973633
2018-02-05T15:16:23.000Z, 51.28595948219299, -0.8258726596832275
2018-02-05T15:16:38.000Z, 51.286102056503296, -0.8257032632827759
2018-02-05T15:16:53.000Z, 51.28618383407593, -0.8254731893539429
2018-02-05T15:17:08.000Z, 51.28626215457916, -0.8252782821655273
2018-02-05T15:17:23.000Z, 51.286325454711914, -0.8250583410263062
2018-02-05T15:17:38.000Z, 51.28636622428894, -0.8247730731964111
2018-02-05T15:17:53.000Z, 51.28639328479767, -0.8245620727539062
2018-02-05T15:18:08.000Z, 51.286349296569824, -0.8243998289108276
2018-02-05T15:18:23.000Z, 51.28635656833649, -0.824201226234436
2018-02-05T15:18:38.000Z, 51.28626501560211, -0.8239940404891968
